chr1	21483384	21483386	+	NBPF3
chr1	21554000	21554002	+	ENSG00000289715
chr1	21577646	21577648	+	ALPL
chr1	21597720	21597722	-	RAP1GAP
chr1	21598417	21598419	-	RAP1GAP
chr1	21679417	21679419	-	USP48
chr1	21728562	21728564	-	USP48
chr1	21729820	21729822	-	USP48
chr1	21822213	21822215	+	LDLRAD2
chr1	21823316	21823318	-	HSPG2
chr1	21835492	21835494	-	HSPG2
chr1	21989277	21989279	+	CELA3B
chr1	21998187	21998189	+	CELA3B
chr1	22010144	22010146	+	CELA3A
chr1	22012465	22012467	+	CELA3A
chr1	22078724	22078726	+	CDC42
chr1	22086469	22086471	+	CDC42
chr1	22086879	22086881	+	CDC42
chr1	22090030	22090032	+	CDC42
chr1	22090030	22090032	+	ENSG00000289694
chr1	22091435	22091437	+	CDC42
chr1	22091515	22091517	+	CDC42
chr1	22091515	22091517	+	ENSG00000289694
chr1	22120050	22120052	-	WNT4
chr1	22127267	22127269	-	WNT4
chr1	22526394	22526396	+	ZBTB40
chr1	22589377	22589379	+	EPHA8
chr1	22601739	22601741	+	EPHA8
chr1	22638123	22638125	+	C1QA
chr1	22638380	22638382	+	C1QA
chr1	22638453	22638455	+	C1QA
chr1	22638673	22638675	+	C1QA
chr1	22639405	22639407	+	C1QA
chr1	22647071	22647073	+	C1QC
chr1	22647372	22647374	+	C1QC
chr1	22647781	22647783	+	C1QC
chr1	22660459	22660461	+	C1QB
chr1	22661058	22661060	+	C1QB
chr1	22661384	22661386	+	C1QB
chr1	22891147	22891149	+	EPHB2
chr1	22912601	22912603	+	EPHB2
chr1	22913568	22913570	+	EPHB2
chr1	22913868	22913870	+	EPHB2
chr1	22953043	22953045	-	LACTBL1
chr1	23010901	23010903	-	TEX46
chr1	23055105	23055107	+	KDM1A
chr1	23074499	23074501	+	KDM1A
chr1	23075691	23075693	+	KDM1A
chr1	23082454	23082456	+	KDM1A
chr1	23082483	23082485	+	KDM1A
chr1	23083220	23083222	+	KDM1A
chr1	23083362	23083364	+	KDM1A
chr1	23088895	23088897	-	LUZP1
chr1	23090890	23090892	-	LUZP1
chr1	23193086	23193088	-	HTR1D
chr1	23306490	23306492	-	HNRNPR
chr1	23310454	23310456	-	HNRNPR
chr1	23361969	23361971	-	ZNF436
chr1	23381466	23381468	-	TCEA3
chr1	23384051	23384053	-	TCEA3
chr1	23404139	23404141	-	TCEA3
chr1	23429856	23429858	-	ASAP3
chr1	23435809	23435811	-	ASAP3
chr1	23438831	23438833	-	ASAP3
chr1	23456158	23456160	-	ASAP3
chr1	23509880	23509882	-	E2F2
chr1	23558960	23558962	-	ID3
chr1	23691956	23691958	+	RPL11
chr1	23696371	23696373	+	RPL11
chr1	23754200	23754202	+	ELOA
chr1	23759571	23759573	+	ELOA
chr1	23787374	23787376	+	PITHD1
chr1	23794340	23794342	+	LYPLA2
chr1	23794395	23794397	+	LYPLA2
chr1	23794708	23794710	+	LYPLA2
chr1	23794730	23794732	+	LYPLA2
chr1	23795949	23795951	-	GALE
chr1	23802463	23802465	-	HMGCL
chr1	23845715	23845717	-	FUCA1
chr1	23874535	23874537	-	CNR2
chr1	23961441	23961443	+	PNRC2
chr1	23961875	23961877	+	PNRC2
chr1	23967663	23967665	-	SRSF10
chr1	23967926	23967928	-	SRSF10
chr1	23971142	23971144	-	SRSF10
chr1	23971955	23971957	-	SRSF10
